Venue,HomeTeam,AwayTeam,League,HomeScore,AwayScore,HomeScoreDiff,HomeResult,Season,Round,time,attendance,date,TimeOfDay,SeasonSection,HomeState,AwayState,Interstate,HomeGroundStatus,GroundDescription,Description,StationNo,Year.y,Month,Day,Rainfall,Daily.global.solar.exposure..MJ.m.m.
Football Park,Port Adelaide,Carlton,AFL,109,109,0,0,2005,4,1910,33519,16/04/2005,Night,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Adelaide,West Coast,AFL,53,64,-11,0,2005,1,1445,39055,27/03/2005,Day,Regular Season,SA,WA,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Port Adelaide,Sydney,AFL,72,54,18,1,2013,13,1310,16096,22/06/2013,Day,Regular Season,SA,NSW,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,2013,6,22,20.2,6.3
Football Park,Port Adelaide,Brisbane Lions,AFL,76,86,-10,0,2003,2,1910,27876,5/04/2003,Night,Regular Season,SA,QLD,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Adelaide,Essendon,AFL,74,69,5,1,2008,10,1940,41897,30/05/2008,Night,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Adelaide,Collingwood,AFL,109,114,-5,0,2003,7,1910,44706,10/05/2003,Night,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Port Adelaide,Sydney,AFL,83,105,-22,0,2012,3,1340,19032,14/04/2012,Day,Regular Season,SA,NSW,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Port Adelaide,St Kilda,AFL,89,85,4,1,2012,1,1610,21179,1/04/2012,Day,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Adelaide,North Melbourne,AFL,68,24,44,1,2009,12,1610,30173,14/06/2009,Day,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Port Adelaide,Richmond,AFL,54,91,-37,0,2012,6,1445,18522,6/05/2012,Day,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Port Adelaide,Sydney,AFL,132,60,72,1,2004,12,1240,28032,13/06/2004,Day,Regular Season,SA,NSW,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Adelaide,Essendon,AFL,104,100,4,1,2012,19,1610,40030,5/08/2012,Day,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Adelaide,Essendon,AFL,188,50,138,1,2006,10,2010,42025,2/06/2006,Night,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Port Adelaide,Collingwood,AFL,87,89,-2,0,2006,20,2010,30281,18/08/2006,Night,One Team Out Of Finals Contention,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Port Adelaide,Western Bulldogs,AFL,119,64,55,1,2004,5,1445,26839,25/04/2004,Day,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Adelaide,Carlton,AFL,94,86,8,1,2008,18,1440,40730,2/08/2008,Day,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Adelaide,Port Adelaide,AFL,123,40,83,1,2005,SF,1900,50521,10/09/2005,Night,Finals,SA,SA,FALSE,0,Both Teams Home Or Opposite,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Port Adelaide,Richmond,AFL,123,127,-4,0,2008,13,1440,20923,21/06/2008,Day,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Adelaide,St Kilda,AFL,90,71,19,1,2011,6,1910,33854,30/04/2011,Night,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Adelaide,Carlton,AFL,87,91,-4,0,2004,11,1410,41617,5/06/2004,Day,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Adelaide,Carlton,AFL,71,57,14,1,2005,10,1240,43277,29/05/2005,Day,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Port Adelaide,Geelong,AFL,60,116,-56,0,2007,9,1610,26465,27/05/2007,Day,Regular Season,SA,VIC,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Port Adelaide,Brisbane Lions,AFL,128,80,48,1,2009,14,1440,20293,4/07/2009,Day,Regular Season,SA,QLD,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
Football Park,Adelaide,West Coast,AFL,88,90,-2,0,2006,2,1440,43206,9/04/2006,Day,Regular Season,SA,WA,TRUE,1,Football Park,  23034 ADELAIDE AIRPORT                         -34.9524  138.5196 Mar 1955 Apr 2017   62.2  100   Y,23034,NA,NA,NA,NA,NA
